Brand,Address,City,State,Postal Code,Date,Time
Wendy's,2422 East Southcross Blvd,San Antonio,TX,78223,2019-02-20,11:17:48
Wendy's,430 San Pedro,San Antonio,TX,78212,2019-02-20,11:17:48
Wendy's,4445 West Commerce Street,San Antonio,TX,78237,2019-02-20,11:17:48
Wendy's,4519 Fredericksburg Road,San Antonio,TX,78201,2019-02-20,11:17:48
Wendy's,5121 Northwest Loop 410,San Antonio,TX,78229,2019-02-20,11:17:48
Wendy's,514 W Cevallos,San Antonio,TX,78204,2019-02-20,11:17:48
Wendy's,5195 De Zavala,San Antonio,TX,78249,2019-02-20,11:17:27
Wendy's,607 SW Military Drive,San Antonio,TX,78221,2019-02-20,11:17:48
Wendy's,6827 Military Drive W,San Antonio,TX,78227,2019-02-20,11:17:44
Wendy's,7039 Culebra,San Antonio,TX,78238,2019-02-20,11:17:48
Wendy's,7400 San Pedro Ave.,San Antonio,TX,78216,2019-02-20,11:17:48
Wendy's,742 Sequin St,San Antonio,TX,78208,2019-02-20,11:17:48
Wendy's,7662 Guilbeau,San Antonio,TX,78250,2019-02-20,11:17:48
Wendy's,7727 Wurzbach Rd,San Antonio,TX,78229,2019-02-20,11:17:48
Wendy's,9307 Potranco Rd,San Antonio,TX,78251,2019-02-20,11:17:44
Wendy's,9340 Wurzbach,San Antonio,TX,78240,2019-02-20,11:17:48
Wendy's,9535 Culebra Road,San Antonio,TX,78251,2019-02-20,11:17:48
Wendy's,9700 San Pedro,San Antonio,TX,78216,2019-02-20,11:17:48
Wendy's,9800 Fredriksburg Rd,San Antonio,TX,78288,2019-02-20,11:17:48
Wendy's,4001 I-35 South,San Marcos,TX,78666,2019-02-20,11:17:49
Wendy's,701 East Hopkins Street,San Marcos,TX,78666,2019-02-20,11:17:40
Wendy's,5550 FM 3009,Schertz,TX,78154,2019-02-20,11:17:49
Wendy's,605 E Malloy Bridge Rd,Seagoville,TX,75159,2019-02-20,11:17:31
Wendy's,498 S Highway 123 Byp,Seguin,TX,78155,2019-02-20,11:17:49
Wendy's,8171 Agora Parkway,Selma,TX,78154,2019-02-20,11:17:30
Wendy's,4100 US Highway 75 North,Sherman,TX,75090,2019-02-20,11:17:35
Wendy's,2130 E Southlake Blvd,Southlake,TX,76092,2019-02-20,11:17:36
Wendy's,1481 Spring Cypress Rd,Spring,TX,77373,2019-02-20,11:17:50
Wendy's,21130 Kuykendahl Rd,Spring,TX,77379,2019-02-20,11:17:50
Wendy's,505 Sawdust Road,Spring,TX,77380,2019-02-20,11:17:50
Wendy's,8735 Spring Cypress,Spring,TX,77379,2019-02-20,11:17:50
Wendy's,13693 Murphy Road,Stafford,TX,77477,2019-02-20,11:17:50
Wendy's,16710 Southwest Freeway,Sugar Land,TX,77479,2019-02-20,11:17:47
Wendy's,131 E Industrial Drive,Sulphur Springs,TX,75482,2019-02-20,11:17:51
Wendy's,403 NE Georgia Ave,Sweetwater,TX,79556,2019-02-20,11:17:23
Wendy's,12310 NW H K Dodgen Loop,Temple,TX,76501,2019-02-20,11:17:51
Wendy's,2602 South 31st Street,Temple,TX,76504,2019-02-20,11:17:30
Wendy's,290 East I-20,Terrell,TX,75160,2019-02-20,11:17:34
Wendy's,3737 New Boston Road,Texarkana,TX,75501,2019-02-20,11:17:51
Wendy's,2805 Palmer Highway,Texas City,TX,77590,2019-02-20,11:17:35
Wendy's,5309 SH 121,The Colony,TX,75056,2019-02-20,11:17:52
Wendy's,1201 Lake Woodlands Drive,The Woodlands,TX,77380,2019-02-20,11:17:52
Wendy's,6670 Woodlands Pkwy,The Woodlands,TX,77382,2019-02-20,11:17:38
Wendy's,3920 SW Loop 323,Tyler,TX,75701,2019-02-20,11:17:39
Wendy's,427 W Front St,Tyler,TX,75702,2019-02-20,11:17:39
Wendy's,526 East Main Street,Uvalde,TX,78801,2019-02-20,11:17:52
Wendy's,501 Van Horn Drive,Van Horn,TX,79855,2019-02-20,11:17:52
Wendy's,2901 Houston Highway,Victoria,TX,77901,2019-02-20,11:17:53
Wendy's,3507 North Navarro,Victoria,TX,77901,2019-02-20,11:17:53
Wendy's,1015 N Valley Mills Dr,Waco,TX,76710,2019-02-20,11:17:26
Wendy's,1417 Hewitt Drive,Waco,TX,76712,2019-02-20,11:17:26
Wendy's,811 South 5th,Waco,TX,76706,2019-02-20,11:17:26
Wendy's,8424 Denton Hwy,Watauga,TX,76148,2019-02-20,11:17:47
Wendy's,1060 Highway 287 Bypass West,Waxahachie,TX,75165,2019-02-20,11:17:31
Wendy's,1201 West I-20,Weatherford,TX,76087,2019-02-20,11:17:36
Wendy's,900 South Eagle Street,Weimar,TX,78962,2019-02-20,11:17:54
Wendy's,925 N Texas Blvd,Weslaco,TX,78596,2019-02-20,11:17:27
Wendy's,2311 Old Jacksboro Hwy,Wichita Falls,TX,76302,2019-02-20,11:17:54
Wendy's,3601 Kemp Blvd,Wichita Falls,TX,76308,2019-02-20,11:17:54
Wendy's,9600 Longstreet Road,Willis,TX,77318,2019-02-20,11:17:38
Wendy's,1401 W Kirby St,Wylie,TX,75098,2019-02-20,11:17:37
